2026-06-05 07:37:56.679 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.367 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.422 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.423 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.478 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.479 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.539 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.541 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.600 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.601 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.656 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.657 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.708 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.710 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.762 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.764 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.822 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.823 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.875 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.877 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.935 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.937 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:37:59.996 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:37:59.997 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.049 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.050 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.108 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.110 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.168 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.170 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.222 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.223 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.283 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.294 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.355 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.358 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.415 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.417 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.469 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.470 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.524 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.525 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.577 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.578 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.632 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.633 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.686 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.687 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.741 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.742 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.797 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.798 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.850 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.851 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.902 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.903 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:00.957 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:00.959 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:01.012 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:01.015 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:01.071 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:01.072 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:01.128 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:01.129 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:01.184 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:01.185 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:01.241 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:01.241 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:01.292 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:01.293 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:38:01.344 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:38:01.345 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
